smile,training_smile,hit,similarity
NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,0,1.0
C(Cc1ccccc1)NCc1ccccc1,C1=CC=C(C=C1)CCNCC2=CC=CC=C2.Cl,0,1.0
CC(Cc1cccc(c1)C(F)(F)F)NCCOC(=O)c1ccccc1,C1=CC=C(C=C1)CCNC(=O)COC(=O)C2=CC=C(C=C2)Br,0,0.527831094049904
CCCCN(CC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,C1CN(CCC1C(=O)N)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],0,0.8962536023054755
C\C(N(Cc1cnc(C)nc1N)C=O)=C(\CCOP(O)(O)=O)SC(=O)c1ccccc1,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.4291539245667686
C\C(N(Cc1cnc(C)nc1N)C=O)=C(/CCOP(O)(O)=O)SC(=O)c1ccccc1,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.4291539245667686
COC(=O)C1=C(C)NC(C)=C([C@@H]1c1cccc(c1)[N+]([O-])=O)C(=O)O[C@@H]1CCCN(Cc2ccccc2)C1,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.Cl,0,0.9161016949152543
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,0,0.8410672853828306
CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2.Cl,0,0.7025171624713958
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl,0,1.0
O=C1CN=C(c2c3CCCCc3sc2N1)c1ccccc1,C1CCC2=C(C1)C3=C(S2)NC(=O)CN=C3C4=CC=CC=C4,0,1.0
OC(=O)c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,C1=CC=C(C=C1)CC(C(=O)NC2=CC(=CC=C2)S(=O)(=O)N)NC(=O)C3=CC=CC=C3,0,0.698450536352801
ONC(=O)CNC(=O)c1ccc(Cl)cc1,C1=CC(=CC=C1C(=O)NCC(=O)N)Cl,0,0.9017543859649123
CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,C1CCCN(CCC1)CC2=CC=C(C=C2)Cl,0,0.701195219123506
NC(NCc1ccccc1)=NC(=O)c1nc(Cl)c(N)nc1N,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.Cl,0,0.8460431654676259
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,0,1.0
CC(C)NCC(O)c1cc(C)ccc1C,C1C(CC2=CC=CC=C21)NCC(C3=CC=CC=C3)O,0,0.594059405940594
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,CCOC1=CC(=CC=C1)OCCOCCN(C)CC2=CC=CC=C2,0,0.575107296137339
[O-][N+](=O)c1nccn1CC(=O)NCc1ccccc1,CC1=NC=C(N1CC(=O)NCC2=CC=CC=C2)[N+](=O)[O-],0,0.5318892900120337
Sc1nc2ccccc2s1,CSC1=NC2=CC=CC=C2S1,0,0.8564102564102564
CCOC(=O)c1ccc(N)cc1,CC(C)OC(=O)C1=CC=C(C=C1)N,0,0.9251101321585903
O=C(OC1CN2CCC1CC2)c1ccccc1,C1CN2CCC1C(C2)OC(=O)C3=CC=CC=C3,0,1.0
OC(=O)Cc1ccc(OCc2ccccc2)c(Cl)c1,C1=CC=C(C=C1)COC2=C(C=C(C=C2)/C=N/O)Cl,0,0.6570155902004454
OC(=O)c1ccccc1,CCC1=CC=C(C=C1)C(=O)O,0,0.6582278481012658
OC(C(=O)c1ccccc1)c1ccccc1,CN(C)C1=CC=C(C=C1)C(=O)C(C2=CC=CC=C2)O,0,0.7621483375959079
CCCCNc1ccc(cc1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C.Cl,0,0.7867036011080333
CC[N+](CC)(CCCNC1=CC(=O)C(NCCC[N+](CC)(CC)Cc2ccccc2)=CC1=O)Cc1ccccc1,CCC(=O)NC1=C(C(=O)C(=C(C1=O)Cl)NC(=O)CC)Cl,0,0.4287515762925599
OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)NC(=O)C3=CC=C(C=C3)Cl,0,1.0
O=C(Oc1cccc2cccnc12)c1ccccc1,C1=CC2=C(C(=C1)OCC3=CC=C(C=C3)C#N)N=CC=C2,0,0.7765765765765765
O=C(OOC(=O)c1ccccc1)c1ccccc1,CCC1=CC=C(C=C1)C(=O)O,0,0.4268292682926829
OC(=O)c1ccc(NC(=O)c2ccccc2)cc1O,C1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2)C(=O)O)O,0,1.0
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,0,0.5923515052888527
CN1[C@@H]2CC[C@@H]1C[C@H](C2)OC(c1ccccc1)c1ccccc1,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4.CS(=O)(=O)O,0,0.9624217118997912
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3.Cl,0,1.0
OCc1ccccc1,C1=CC=C(C=C1)CONC(=O)N,0,0.45255474452554745
O=C(OCc1ccccc1)c1ccccc1,C1=CC(=CC=C1COC(=O)C2=CC=C(C=C2)O)COC(=O)C3=CC=C(C=C3)O,0,0.7355371900826446
S=C=NCc1ccccc1,C1=CC=C(C=C1)C(=O)N,0,0.43448275862068964
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,C1CCCN(CCC1)CC2=CC=C(C=C2)Cl,0,0.701195219123506
CCCCCCCC[N+](C)(C)Cc1ccccc1,C1CCCN(CCC1)CC2=CC=C(C=C2)Cl,0,0.701195219123506
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.[K+],0,1.0
C[N+](C)(CCOc1ccccc1)Cc1ccccc1,CN(CCOC1=CC=C(C=C1)OC)CC2=CC=CC=C2,0,0.8745387453874539
OC(=O)CCCN1CCC(CC1)O[C@@H](c1ccc(Cl)cc1)c1ccccn1,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C/C(=O)O)\C(=O)O,0,0.7481698389458272
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.Cl,0,1.0
COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OC,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.Cl,0,1.0
COc1c2ccoc2cc2oc(=O)ccc12,CC(=CCOC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C,0,0.8851590106007067
COc1c(O)cc2C(=O)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3c2c1O,COC1=C(C=C2C(=C1O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)OC2=O)O,0,1.0
N[C@@H]1CCCCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1,C1CC1N2C=C(C(=O)C3=CC(=C(C(=C32)Cl)N4CCC(C4)N)F)C(=O)O,0,0.9706314243759178
Cc1nnc(C[C@@H]2C=C(c3ccc(Cl)cc3)c3ccccc3-n3c(C)nnc23)o1,CCOC(=O)C1=C(OC2=C(C13C4=CC=CC5=C4N(C3=O)C(C=C5C)(C)C)C(=O)OC(=C2)C)N,0,0.5687751004016064
Oc1cccc(Nc2ccc(Nc3cccc(O)c3)nn2)c1,COC1=CC=CC(=C1)NC2=NN=C(C=C2)NC3=CC(=CC=C3)OC,0,0.88
CC(\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,0,0.840531561461794
CCCCOC(=O)c1cc2c(cn1)[nH]c1ccccc21,CCOC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2,0,0.9530516431924883
CC(=C)[C@@H]1CC[C@@](C)(C=C)[C@@H](C1)C(C)=C,C[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CC/C(=C/C(=O)O)/C)CCC=C2C)C,0,0.4878048780487805
COC(=O)\C=C\C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CC1)c45,C1CC(C1)CN2CC[C@]34C5C(CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O.Cl,0,0.9047029702970297
OCC(CO)OP(O)(O)=O,C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O,0,0.30701754385964913
CC(C)(O)CC(O)=O.CC(C)(O)CC(O)=O,C(C(C(=O)O)O)C(=O)O,0,0.42990654205607476
CC(O)CC(O)=O,C(C(C(=O)O)O)C(=O)O,0,0.5287356321839081
CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,C1=CC=C2C(=C1)C(=C(C(=O)C2=O)CCCCl)O,0,0.7871148459383753
Oc1ccc2ccccc2c1,C1=CC2=CC3=C(C(=CC=C3)O)C(=C2C(=C1)O)O,0,0.5844155844155844
CNCCc1ccccn1,CNCCC1=CC=CC=N1.Cl,0,1.0
C[N+](C)(C)CC(O)=O,CC(=O)OCC[N+](C)(C)C.[Br-],0,0.43820224719101125
C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,0,1.0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,0,1.0
C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)F)C,0,1.0
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C(=O)COC(=O)C,0,0.9301181102362205
CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,0,0.9202453987730062
OC(=O)CCNC(=O)c1ccccc1,C1=CC=C(C=C1)C(=O)NCCC(=O)O,0,1.0
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O.Cl,0,1.0
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC,0,0.8236714975845411
NCCc1cc[nH]n1,CC1=C(C(=NN1)C)CCN.Cl,0,0.3004115226337449
CC(C[N+](C)(C)C)OC(N)=O,CC(C[N+](C)(C)C)OC(=O)N.[Cl-],0,1.0
CCS(=O)c1nc(cc(n1)C(F)(F)F)-c1cccc(OCc2ccccc2)c1,COC1=C(C=C(C=C1)C2=CC(=NC(=N2)S(=O)(=O)C)C(F)(F)F)OC,0,0.8200431034482759
COc1ccc(NC(=O)c2ccc(cc2)C(=N)N(C)C)c(c1)C(=O)Nc1ccc(Cl)cn1,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC=N3,0,0.7433439829605963
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,CC(=C)[C@@H]1CC[C@]2(C1C3CCC4[C@]5(CC[C@@H](C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,0,1.0
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,COC1=C(C=C(C=C1)CCNCC(COC2=CC=C(C=C2)Cl)O)OC.Cl,0,0.903755868544601
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(O)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,CC(=C)[C@@H]1CC[C@]2(C1C3CCC4[C@]5(CC[C@@H](C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,0,0.7008547008547008
Cc1cc2c(cc1C(=C)c1ccc(cc1)C(O)=O)C(C)(C)CCC2(C)C,CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)CN)C.C1=CC=C(C=C1)C(=O)O,0,0.5207591933570581
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,0,1.0
Clc1ccc(CCCOCCCN2CCCCC2)cc1,CN(C)CCCOC(=O)CCC1=CC=CC=C1.Cl,0,0.5482758620689655
COc1ccc(cn1)-c1ccc2ncc3n(C)c(=O)n(-c4ccc(N5CCNCC5)c(c4)C(F)(F)F)c3c2c1,CC1=CC2=C(C=C1)N(C3=C2N(C(=O)N(C3=O)C4=CC=CC=C4C)CC(=O)NCC5CCCO5)C,0,0.6760806916426513
CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C,CC(C)(C)C1=C(C=CC(=C1)OC)O,0,0.7713310580204779
Cc1nc2ccccc2c(-c2ccc3OCCc4ccnc2c34)c1[C@H](OC(C)(C)C)C(O)=O,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.6739671478347437
CC[C@H]1N(C2CCCC2)c2nc(Nc3ccc(cc3OC)C(=O)NC3CCN(C)CC3)ncc2N(C)C1=O,C1CC2C(=O)N(C3=C(N2C1)N=CC(=C3)Cl)CC(=O)NCC4=CC5=C(C=C4)OCO5,0,0.6681528662420382
Oc1nnc(Sc2ncc(s2)[N+]([O-])=O)n1-c1ccc2OCCOc2c1,CC(C)C1=CC=C(C=C1)NC(=O)CSC2=NNC(=O)N2C3=CC4=C(C=C3)OCCO4,0,0.5129179331306991
CCNC(=O)C#Cc1ccc2c(NC(=O)\C2=C(\Nc2ccc(CN(C)C)cc2)c2ccccc2)c1,CC1=CC\2=C(C=C1)NC(=O)/C2=C\C3=CC=CC=C3C,0,0.5882352941176471
CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12,CC1=CC=C(C=C1)CN2C3=C(N=CC=C3)N4CCCC4C2=O,0,0.6085106382978723
C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(SC3Cn4cnc[n+]4C3)=C(N2C1=O)C(O)=O,COC(=O)[C@@H]1C[C@]23[C@H](C(=C(N=C2N1C(=O)C4=CC=C(C=C4)Br)C(=O)OC)C(=O)OC)N(C5=CC=CC=C35)CC6=CC=CC=C6,0,0.6345280161534579
NCCCC[C@H](NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(CC1)N1Cc2ccccc2NC1=O)C(=O)N1CCN(CC1)c1ccncc1,C1CCC(CC1)N2C(=O)[C@@H]3[C@H](C2=O)[C@@]4(C(=O)N(C(=O)N4[C@@H]3C5=CC=C(C=C5)F)C6=CC=C(C=C6)Br)CC7=CC=CC=C7,0,0.6198064883323847
C\C(=C/C(=O)Nc1ccccc1C(O)=O)c1ccc2ccccc2c1,COC1=CC=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2C(=O)O,0,0.7211093990755008
CCN(CC)CC1CCN(CC1)c1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,0,0.5441176470588235
CN1CCC(CC1)Nc1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,CC(C)N1C=NC2=C(N=C(N=C21)NCCO)NC3=CC(=C(C=C3)F)Cl,0,0.54
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,0,1.0
Cc1ccc(cc1)C12CC1CNC2,C1CN2CCC1C(C2)C3=CC=CC=C3,0,0.557504873294347
CN1CCc2cc3OCOc3cc2C1[C@@H]1OC(=O)c2c1ccc1OCOc21,CN1CCC2=CC3=C(C=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,0,0.9855072463768116
C[N+]1(C)CCc2cc3OCOc3cc2C1[C@@H]1OC(=O)c2c1ccc1OCOc21,C[N+]1(CCC2=CC3=C(C=C2[C@H]1[C@H]4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3)C.[I-],0,1.0
COC(=O)c1cc(OC)c2OCOc2c1-c1c2OCOc2c(OC)cc1CO,COC1=C2C(=C(C(=C1)C=O)C3=C4C(=C(C=C3C=O)OC)OCO4)OCO2,0,0.8292422625400213
CNCCCCOc1ccccc1Cc1ccccc1,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2.Cl,0,1.0
COC(=O)c1cc(OC)c2OCOc2c1-c1c2OCOc2c(OC)cc1C(=O)OC,COC1=C2C(=C(C(=C1)C=O)C3=C4C(=C(C=C3C=O)OC)OCO4)OCO2,0,0.8303094983991463
c1cn(cn1)C(c1ccccc1)c1ccc(cc1)-c1ccccc1,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,0,1.0
COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)NCC3=CC=CC=N3)CC4=C(C=CC(=C4)OC)Cl,0,0.5281045751633987
CCOCCn1c(nc2ccccc12)C1CCN(CCc2ccc(cc2)C(C)(C)C(O)=O)CC1,COCCOCCN1C2=CC=CC=C2N=C1CCCO,0,0.6618464961067854
CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]22C(=O)O[C@@H]3OC(=O)[C@H](O)C123,CC(C)(C)[C@@]1(C[C@H]2[C@@]3([C@]14[C@H](C(=O)O[C@H]4OC3=O)O)CC(=O)O2)O,0,1.0
CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(O)CCc1ccccc1,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O.C(C(CO)(CO)N)O,0,0.6231263383297645
CC(C)n1c2ccccc2n(C(=O)NC2C[C@@H]3CC[C@H](C2)N3C)c1=O,CSC1=NC2=CC=CC=C2N1C(=O)NC3CCCCC3,0,0.577893820713664
Cc1c2C(=O)C(Cc2cc(OCc2cccc(c2)-c2ccc(cc2)C(O)=O)c1C)C1CCCC1,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.Cl,0,0.5482661668228679
CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(O)=O,C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)O,0,0.6938569989929506
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(O)=O,CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)NC(=O)C2(CCN(CC2)C(=O)OC(C)(C)C)C3=CC=CC=C3,0,0.6128747795414462
CC(C)C[C@H](N(C)C(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)NCC[C@H](NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1)C(O)=O,CC1=CC=C(C=C1)CCNC(=O)C2CCCN2S(=O)(=O)C3=CC4=C(C=C3)NC(=O)CC4,0,0.6706948640483383
OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,0,1.0
NCc1ccccc1Sc1ccccc1CO,CNC(=O)C1=CC=CC=C1SC2=CC=CC=C2CO,0,0.6893424036281179
OC(CCN1CCCCC1)(C1CC2CC1C=C2)c1ccccc1,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,0,0.73006993006993
CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1Cc1c([nH]c2cc(F)ccc12)-c1[nH]c2cc(F)ccc2c1C[C@@H]1C[C@H](O)CN1C(=O)[C@H](CC)NC(=O)[C@H](C)NC,CC(C)[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C.CS(=O)(=O)O,0,0.6349726775956284
CN1C(=O)N(C(=O)[C@@]1(C)Cc1ccc(Br)cc1)c1cc(Cl)cc(Cl)c1,CC1=CC=C(C=C1)N2C(=O)[C@@H]3CC4=CC=CC=C4CN3C2=O,0,0.7223529411764706
Cc1occc(=O)c1O[V](=O)Oc1c(C)occc1=O,CC1=C(C(=O)C=CO1)O,0,0.4968152866242038
CC(=O)Oc1ccc(cc1)C(c1ccc(OC(C)=O)cc1)c1ccccn1,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,0,1.0
Cn1cc(C2=C(C(=O)NC2=O)c2cn(CCCSC(N)=N)c3ccccc23)c2ccccc12,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,0,0.8202160493827161
[Bi].[Bi].OC(=O)C(O)=O.OC(=O)C(O)=O.OC(=O)C(O)=O,C(CC(=O)O)CN,0,0.25
OC(=O)CC(O)(CC(=O)O[Bi]1OC(=O)CC(O)(CC(O)=O)C(=O)O1)C(O)=O,CCN(CC)C(=O)N1CCN(CC1)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0,0.42344045368620037
O[Bi]1Oc2cc(cc(O)c2O1)C(O)=O,COC(=O)C1=CC(=C(C(=C1)O)O)O,0,0.538135593220339
O[Bi]1OC(=O)c2ccccc2O1,C1=CC=C(C(=C1)C(=O)O)O,0,0.4392935982339956
[Bi].OS(=O)(=O)C(F)(F)F.OS(=O)(=O)C(F)(F)F.OS(=O)(=O)C(F)(F)F,C(=O)(C(F)(F)S(=O)(=O)O)O,0,0.2347417840375587
CC(C)(C)CC(C)(C)c1cc(Cc2cc(cc(c2O)-n2nc3ccccc3n2)C(C)(C)CC(C)(C)C)c(O)c(c1)-n1nc2ccccc2n1,C1=CC2=NN(N=C2C=C1)C3=C(C=CC(=C3)CCO)O,0,0.6264637002341921
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,COC(=O)C1=CC=C(C=C1)OCC(CNC2CCCC2)O.Cl,0,0.6699266503667481
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,0,1.0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,0,1.0
C[C@H](Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(C)(=O)=O)C(F)(F)F,CCOC1=CC=CC=C1C(=O)N2CCN(CC2)C3=NC=C(C=C3)C(F)(F)F,0,0.707105719237435
S=C=Nc1ccc(cc1)N=C=S,C1=CC(=CC=C1N=C(N)N)N=C(N)N,0,0.5602836879432624
[2H]N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(O)=O,CC(=O)O.C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N,0,0.715370018975332
